like,body,url 
2560,"Из видео ""КУПЛИНОВ УБЕГАЕТ ОТ РОДИТЕЛЕЙ ► SCHOOLBOY RUNAWAY #1""

#мемы #KuplinovPlay #SchoolboyRunaway","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
730,"Прямо сейчас на VK Play Live - https://vkplay.live/kuplinov начинается стрим, будем вместе вести расследования и разбираться в ДТП) 
Стрим с вебкой и обычным микрофоном, так что всех жду! 
 
Напоминаю, что смотреть стрим можно без регистрации. Чтобы писать в чат, нужно зайти в аккаунт, нажать отслеживать и подождать 10 минут.","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1501,"Привет из Казахстана!
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1606,"К сожалению, на данный момент Рыжик уже не может передать привет, но всё-таки держите прикольную фотку, и нет, Рыжику не плохо, а наоборот, по кайфу, это у него улыбка такая, прям до ушей
Ночной чатик)","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1347,"КУПЛИНОВ УБЕГАЕТ ОТ РОДИТЕЛЕЙ ► SCHOOLBOY RUNAWAY #1
https://youtu.be/596DNAXmLmA

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
8325,"Из видео ""ОЧЕРЕДНЫЕ АНОМАЛИИ ► Two Doors""

#мемы #KuplinovPlay #TwoDoors","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
789,"Вчера весь день были без воды и света, сейчас вот включили,..сидим без настроения, а вот цветочки помогают расслабиться. 
Всем удачного дня ❤.

Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1186,"Последний месяц лета…(
По традиции кота в ленту❤
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1121,"ОЧЕРЕДНЫЕ АНОМАЛИИ ► Two Doors
https://youtu.be/sPjzXES1cII

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
16363,"Вчера нарисовала Диму, практически впервые рисую мужчин, но надеюсь похож🙏 
добра всем и жестко позитива на лето!✊🏻 
p.s.
А ещё зацените селфи с легендой😎

#арты #KuplinovPlay","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
901,"Всем доброго дня!💫
Мы в Кронштадт едем, а у вас как проходит день? :^
Утренний чат🌻✨","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1235,"Как дела?
Ночной чат✨","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1065,"БАБКА С СЕКРЕТАМИ ► Witch's Doll
https://youtu.be/jVdknIyXWFY

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1017,"Утро доброе из Дубая☀
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1035,"Доброго вечера🥳
Показывайте ,как проходит ваше незабываемое лето✨✨✨","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
3925,"Хотел с сегодняшнего дня опять нормально каждый день записывать, уже наметил прохождение, а интернета с утра нет, до завтра, сказали, не ждать (","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
4801,"Из видео ""СПЕЦАГЕНТ ПРОТИВ ПРИЗРАКА ► Chaperone“ 
 
#мемы #KuplinovPlay #Chaperone","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1274,"Доброго утра всем🌅
Утренний рассвет, солнце поднималось над землёй....

Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1484,"Доброго всем вечера, Михалыч передаёт всем привет✨
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1053,"СПЕЦАГЕНТ ПРОТИВ ПРИЗРАКА ► Chaperone
https://youtu.be/W4vNRyWRM6A

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
993,"Всем хорошего дня 
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
879,"Как часто выходите на природу?)
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
7740,"Из видео ""СРЕДНЕВЕКОВЫЙ БИЗНЕС ► Medieval Crafter: Blacksmith“

#мемы #KuplinovPlay #MedievalCrafter #Blacksmith","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
2646,"Выспались? 
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
953,"Спокойной ночи ! Пусть лето будет стоять на месте !
 Ночной чатик!","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1045,"СРЕДНЕВЕКОВЫЙ БИЗНЕС ► Medieval Crafter: Blacksmith
https://youtu.be/xHI4m--kqJ4

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
2337,"Из видео ""КУПЛИНОВ В ЗАБРОШЕННОЙ БОЛЬНИЦЕ ► Abandoned Souls""
 
#мемы #KuplinovPlay #AbandonedSouls","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1969,"Прекрасные виды Кавказа. 
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1272,"Салехард 
Город на полярном круге

Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1190,"КУПЛИНОВ В ЗАБРОШЕННОЙ БОЛЬНИЦЕ ► Abandoned Souls
https://youtu.be/2pgpA6P_aiI

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1366,"Всем чудесного и не жаркого утра❤🌅
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1852,"Кузьма спит и вам пора
Ночной чат🫐","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
6103,"Из видео ""ПЛОХАЯ ИГРА ПРО АНОМАЛИИ ► Prison Loop"" 
 
#мемы #KuplinovPlay #PrisonLoop","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
981,"Вкусный завтрак
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1067,"Как проходит ваше лето? 
Ночной чат🌛","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1192,"ПЛОХАЯ ИГРА ПРО АНОМАЛИИ ► Prison Loop
https://youtu.be/iKGhaHCFWOs

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1297,"Добрый день, Ребята☀
Как настроение?🌞
Поздний утренний (дневной) чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
5534,"Из видео ""ОЧЕНЬ ТРЕВОЖНЫЙ ХОРРОР ► It Happened At Night""

#мемы #KuplinovPlay #ItHappenedAtNight","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1020,"Всем привет, как настроение?
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
871,"Всем доброй ночи и сладких снов ❤

Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1062,"БРАЗИЛЬСКИЙ РЕЗИДЕНТ ► Fobia St. Dinfna Hotel
https://youtu.be/0vWs6WGYxHI

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
5414,"Из видео ""Рандомные игры. Выпуск 6 ► Plague Inc: Evolved""
https://dzen.ru/video/watch/669d2cba2d9b641e0bdf58a2?share_to=link

#мемы #KuplinovPlay #PlagueInc #Evolved","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1041,"Вы просыпаетесь и видите это, ваши действия?
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1011,"Всем хороших сновидений 💫
Как прошёл ваш день? Чем занимались?
Ночной чат 🌒","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
695,"Прямо сейчас на VK Play Live - https://vkplay.live/kuplinov начинается стрим по старой, но очень ламповой Plague Inc) 
Стрим с вебкой и обычным микрофоном, так что всех жду! 
 
Напоминаю, что смотреть стрим можно без регистрации. Чтобы писать в чат, нужно зайти в аккаунт, нажать отслеживать и подождать 10 минут.","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
934,"Всем приятного окончания недели!
Утренний чат❤","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
819,"Доброе утро, добрый день, добрый вечер и приятной ночи! Всё одинаково за полярным кругом.
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1324,"СМЕШНЫЕ МОМЕНТЫ С КУПЛИНОВЫМ ► The Outlast Trials #4
https://youtu.be/KpNc0VyJRq8

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
5300,"Из видео ""КУПЛИНОВ РАБОТАЕТ НА РАДИО ► Killer Frequency""

#мемы #KuplinovPlay #KillerFrequency","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
916,"Как здоровье? 
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
3015,"Вечер в Казани
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1056,"КУПЛИНОВ РАБОТАЕТ НА РАДИО ► Killer Frequency
https://youtu.be/Zd-SAjEzP1A

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1194,"Из видео: ""ОЧЕНЬ ТРЕВОЖНЫЙ ХОРРОР ► It Happened At Night""

Мужик: *угрожающе стоит за окном*
Дмитрий: *резко выскакивает из-за угла и гаркает ему в ухо*
Мужик:

#мемы #KuplinovPlay #ItHappenedAtNight","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1766,"В такую жару котика спасает только кондей и вентилятор. Котик желает всем не жаркого дня и не душной ночи ❤
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
794,"Всем доброй ночи 🌙 
Прочитала книгу, про которую Дима как-то говорил на стриме - Куплинов плохого не посоветует😁
А что читаете вы?)

Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1236,"ОЧЕНЬ ТРЕВОЖНЫЙ ХОРРОР ► It Happened At Night
https://youtu.be/VnfMzrO8IWQ

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1167,"СМЕШНЫЕ МОМЕНТЫ С КУПЛИНОВЫМ ► Phasmophobia #11
https://youtu.be/8kSDCQL3QMk

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1935,"Из видео ""ТАКИЕ СЕБЕ РОЗЫГРЫШИ ► It's Just A Prank""

#мемы #KuplinovPlay #ItsJustaPrank","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
